,InterCloud,t,lat,lon,current_mag,multiplicity_0,accr,error_elps,num_station,geometry
1847,0,2023-06-13 20:34:22.088,49.345957,-78.975882,-9267,0,0,22,2,POINT (-78.975882 49.345957)
1848,0,2023-06-13 20:40:15.982,49.361939,-78.97959,-9258,0,0,31,3,POINT (-78.97959 49.361939)
1849,0,2023-06-13 20:47:37.239,57.181067,-78.972858,-17085,0,0,31,2,POINT (-78.972858 57.181067)
1850,0,2023-06-13 20:47:37.284,57.197729,-78.978122,-45258,0,0,40,2,POINT (-78.978122 57.197729)
1851,0,2023-06-13 19:15:26.445,56.840877,-80.564093,19156,0,0,37,6,POINT (-80.564093 56.840877)
1852,0,2023-06-13 19:15:26.452,56.844047,-80.561408,-8422,0,0,10,6,POINT (-80.561408 56.844047)
1853,0,2023-06-13 19:15:26.445,56.846644,-80.560508,-17723,0,0,37,6,POINT (-80.560508 56.846644)
1854,0,2023-06-13 19:15:26.446,56.854512,-80.547302,-9565,0,0,22,6,POINT (-80.547302 56.854512)
1855,0,2023-06-13 19:22:18.599,57.001108,-80.526105,-9178,0,0,18,4,POINT (-80.526105 57.001108)
1856,0,2023-06-13 19:22:18.603,57.005667,-80.558934,26112,0,0,27,4,POINT (-80.558934 57.005667)
1857,0,2023-06-13 19:05:55.328,56.808654,-80.721885,22832,0,0,27,4,POINT (-80.721885 56.808654)
1858,0,2023-06-13 19:05:55.345,56.814592,-80.710845,-16530,0,0,34,4,POINT (-80.710845 56.814592)
1859,0,2023-06-13 19:10:14.761,56.808752,-80.652187,-7177,0,0,14,2,POINT (-80.652187 56.808752)
1860,0,2023-06-13 19:15:26.450,56.8302,-80.588744,-13432,0,0,30,6,POINT (-80.588744 56.8302)
1861,0,2023-06-13 19:02:29.130,56.815747,-80.750072,-9175,0,0,26,3,POINT (-80.750072 56.815747)
1862,0,2023-06-13 19:05:55.327,56.823684,-80.709061,-15351,0,0,34,4,POINT (-80.709061 56.823684)
1863,0,2023-06-13 18:57:38.913,56.829187,-80.789142,-47859,0,0,37,2,POINT (-80.789142 56.829187)
1864,0,2023-06-13 19:02:29.101,56.834718,-80.713642,-13580,0,0,34,3,POINT (-80.713642 56.834718)
1865,0,2023-06-13 19:02:29.102,56.834804,-80.706904,-10122,0,0,27,3,POINT (-80.706904 56.834804)
1866,0,2023-06-13 18:57:38.916,56.836446,-80.793191,12390,0,0,29,2,POINT (-80.793191 56.836446)
1867,0,2023-06-13 19:04:40.333,57.045873,-80.788587,-7115,0,0,14,8,POINT (-80.788587 57.045873)
1868,0,2023-06-13 19:04:40.402,57.045967,-80.784653,-15136,0,0,32,8,POINT (-80.784653 57.045967)
1869,0,2023-06-13 19:04:40.328,57.059256,-80.769731,-14567,0,0,28,8,POINT (-80.769731 57.059256)
1870,0,2023-06-13 19:04:40.327,57.061473,-80.756135,-10436,0,0,24,8,POINT (-80.756135 57.061473)
1871,0,2023-06-13 19:05:55.348,56.833972,-80.684981,-10713,0,0,29,4,POINT (-80.684981 56.833972)
1872,0,2023-06-13 19:15:26.468,56.835377,-80.588757,-12462,0,0,24,6,POINT (-80.588757 56.835377)
1873,0,2023-06-13 19:10:14.758,56.848084,-80.636952,-46648,0,0,41,2,POINT (-80.636952 56.848084)
1874,0,2023-06-13 19:11:26.086,57.03016,-80.700205,-12847,0,0,31,2,POINT (-80.700205 57.03016)
1875,0,2023-06-13 19:11:26.086,57.051355,-80.68358,-9271,0,0,29,2,POINT (-80.68358 57.051355)
1876,0,2023-06-13 19:18:16.733,57.030543,-80.562907,-9064,0,0,9,3,POINT (-80.562907 57.030543)
1877,0,2023-06-13 19:22:18.651,57.035926,-80.519797,-25901,0,0,33,4,POINT (-80.519797 57.035926)
1878,0,2023-06-13 19:18:16.727,57.037415,-80.545262,-9374,0,0,20,3,POINT (-80.545262 57.037415)
1879,0,2023-06-13 19:22:18.600,57.046783,-80.508401,-7509,0,0,14,4,POINT (-80.508401 57.046783)
1880,0,2023-06-13 19:18:16.734,57.05531,-80.551913,-7841,0,0,14,3,POINT (-80.551913 57.05531)
1881,0,2023-06-13 19:02:29.387,56.901207,-80.965599,30431,0,0,39,1,POINT (-80.965599 56.901207)
1882,0,2023-06-13 22:45:09.712,50.116807,-81.052947,-8275,0,0,21,4,POINT (-81.052947 50.116807)
1883,0,2023-06-13 22:45:09.724,50.128075,-81.04219,-20744,0,0,21,4,POINT (-81.04219 50.128075)
1884,0,2023-06-13 22:45:09.719,50.132499,-81.052415,-7349,0,0,20,4,POINT (-81.052415 50.132499)
1885,0,2023-06-13 18:46:04.402,57.0148,-81.0039,-5204,0,0,7,5,POINT (-81.0039 57.0148)
1886,0,2023-06-13 18:46:04.393,57.021184,-81.052605,-9773,0,0,28,5,POINT (-81.052605 57.021184)
1887,0,2023-06-13 18:49:35.779,57.055926,-80.982501,-32709,0,0,37,3,POINT (-80.982501 57.055926)
1888,0,2023-06-13 19:00:34.943,56.955015,-80.822411,-10000,0,0,17,9,POINT (-80.822411 56.955015)
1889,0,2023-06-13 19:00:34.928,57.015056,-80.868191,-23913,0,0,28,9,POINT (-80.868191 57.015056)
1890,0,2023-06-13 19:00:34.943,57.028977,-80.848966,-21540,0,0,33,9,POINT (-80.848966 57.028977)
1891,0,2023-06-13 18:55:33.202,57.023838,-80.959242,-11721,0,0,22,4,POINT (-80.959242 57.023838)
1892,0,2023-06-13 18:55:33.199,57.036773,-80.953817,-9954,0,0,23,4,POINT (-80.953817 57.036773)
1893,0,2023-06-13 18:55:33.188,57.042941,-80.914182,-10253,0,0,19,4,POINT (-80.914182 57.042941)
1894,0,2023-06-13 18:49:35.777,57.052155,-80.978056,-13773,0,0,29,3,POINT (-80.978056 57.052155)
1895,0,2023-06-13 18:55:33.198,57.053318,-80.920826,-37722,0,0,34,4,POINT (-80.920826 57.053318)
1896,0,2023-06-13 19:00:34.939,57.041136,-80.819931,-12656,0,0,23,9,POINT (-80.819931 57.041136)
1897,0,2023-06-13 19:00:34.976,57.042177,-80.874077,-55519,0,0,40,9,POINT (-80.874077 57.042177)
1898,0,2023-06-13 19:00:35.009,57.043807,-80.877374,7639,0,0,17,9,POINT (-80.877374 57.043807)
1899,0,2023-06-13 19:00:35.146,57.049487,-80.872901,6649,0,0,10,9,POINT (-80.872901 57.049487)
1900,0,2023-06-13 19:00:35.124,57.059914,-80.845549,16090,0,0,33,9,POINT (-80.845549 57.059914)
1901,0,2023-06-13 19:04:40.332,57.062197,-80.788182,-11798,0,0,29,8,POINT (-80.788182 57.062197)
1902,0,2023-06-13 19:06:11.023,57.067453,-80.740179,-10641,0,0,23,1,POINT (-80.740179 57.067453)
1903,0,2023-06-13 19:04:40.316,57.067521,-80.744816,-7304,0,0,16,8,POINT (-80.744816 57.067521)
1904,0,2023-06-13 19:04:40.315,57.073162,-80.727351,-12114,0,0,29,8,POINT (-80.727351 57.073162)
1905,0,2023-06-13 19:00:34.927,57.078004,-80.775307,-8325,0,0,14,9,POINT (-80.775307 57.078004)
1906,0,2023-06-13 21:12:54.775,44.665428,-81.113854,-20664,0,0,31,1,POINT (-81.113854 44.665428)
1907,0,2023-06-13 21:16:24.441,44.676502,-81.123446,-12832,0,0,34,2,POINT (-81.123446 44.676502)
1908,0,2023-06-13 22:43:12.757,50.052858,-81.144588,-5974,0,0,17,2,POINT (-81.144588 50.052858)
1909,0,2023-06-13 22:34:47.566,50.129494,-81.121109,-6108,0,0,18,2,POINT (-81.121109 50.129494)
1910,0,2023-06-13 22:30:27.086,50.145223,-81.134866,-9212,0,0,16,1,POINT (-81.134866 50.145223)
1911,0,2023-06-13 22:24:30.087,50.150927,-81.1183,-8180,0,0,22,1,POINT (-81.1183 50.150927)
1912,0,2023-06-13 22:14:27.779,49.917098,-81.520437,-5346,0,0,9,3,POINT (-81.520437 49.917098)
1913,0,2023-06-13 22:14:27.777,49.929051,-81.508471,-17799,0,0,28,3,POINT (-81.508471 49.929051)
1914,0,2023-06-13 21:57:37.651,50.009425,-81.454114,-7712,0,0,11,2,POINT (-81.454114 50.009425)
1915,0,2023-06-13 18:24:16.486,56.992321,-81.381232,-24198,0,0,38,8,POINT (-81.381232 56.992321)
1916,0,2023-06-13 18:24:16.450,56.994549,-81.403842,-7410,0,0,8,8,POINT (-81.403842 56.994549)
1917,0,2023-06-13 18:24:16.451,56.99541,-81.413316,-7734,0,0,10,8,POINT (-81.413316 56.99541)
1918,0,2023-06-13 18:08:34.780,57.006689,-81.641288,-11783,0,0,32,1,POINT (-81.641288 57.006689)
1919,0,2023-06-13 18:13:08.370,57.014084,-81.584279,-5472,0,0,12,2,POINT (-81.584279 57.014084)
1920,0,2023-06-13 18:24:16.441,57.016207,-81.41922,-8815,0,0,16,8,POINT (-81.41922 57.016207)
1921,0,2023-06-13 18:24:16.477,57.024471,-81.446075,-7058,0,0,12,8,POINT (-81.446075 57.024471)
1922,0,2023-06-13 21:36:16.595,48.617422,-83.468156,9381,0,0,33,3,POINT (-83.468156 48.617422)
1923,0,2023-06-13 17:27:27.327,56.358125,-83.336106,-10938,0,0,34,1,POINT (-83.336106 56.358125)
1924,0,2023-06-13 17:23:12.178,56.385544,-83.469646,-6890,0,0,17,3,POINT (-83.469646 56.385544)
1925,0,2023-06-13 17:23:12.195,56.408182,-83.43587,-11129,0,0,26,3,POINT (-83.43587 56.408182)
1926,0,2023-06-13 17:23:12.196,56.42733,-83.419945,-5383,0,0,12,3,POINT (-83.419945 56.42733)
1927,0,2023-06-13 17:29:51.510,56.432151,-83.307995,-6272,0,0,12,4,POINT (-83.307995 56.432151)
1928,0,2023-06-13 17:29:51.511,56.474755,-83.300053,-6669,0,0,20,4,POINT (-83.300053 56.474755)
1929,0,2023-06-13 17:32:06.144,56.475559,-83.288558,-7508,0,0,21,6,POINT (-83.288558 56.475559)
1930,0,2023-06-13 17:29:51.513,56.483012,-83.299706,-7649,0,0,21,4,POINT (-83.299706 56.483012)
1931,0,2023-06-13 21:41:46.685,48.610737,-83.568989,-10974,0,0,29,1,POINT (-83.568989 48.610737)
1932,0,2023-06-13 17:14:46.948,56.380427,-83.62426,19805,0,0,35,2,POINT (-83.62426 56.380427)
1933,0,2023-06-13 17:14:46.949,56.387727,-83.621089,-23466,0,0,35,2,POINT (-83.621089 56.387727)
1934,0,2023-06-13 15:57:33.433,56.901024,-83.565572,-6913,0,0,10,1,POINT (-83.565572 56.901024)
1935,0,2023-06-13 15:53:19.144,56.946016,-83.588296,-29104,0,0,43,1,POINT (-83.588296 56.946016)
1936,0,2023-06-13 18:57:27.663,57.162192,-83.609721,14160,0,0,38,3,POINT (-83.609721 57.162192)
1937,0,2023-06-13 18:57:27.564,57.204729,-83.609948,-8275,0,0,21,3,POINT (-83.609948 57.204729)
1938,0,2023-06-13 19:02:55.157,57.205224,-83.564866,29632,0,0,45,1,POINT (-83.564866 57.205224)
1939,0,2023-06-13 22:00:02.013,49.556877,-82.287685,-11846,0,0,20,4,POINT (-82.287685 49.556877)
1940,0,2023-06-13 17:43:57.187,56.61852,-82.165028,-18433,0,0,41,2,POINT (-82.165028 56.61852)
1941,0,2023-06-13 17:43:57.307,56.639132,-82.1762,17685,0,0,36,2,POINT (-82.1762 56.639132)
1942,0,2023-06-13 17:39:40.003,56.776025,-82.053621,-5827,0,0,15,1,POINT (-82.053621 56.776025)
1943,0,2023-06-13 17:46:37.490,56.970363,-82.027195,6897,0,0,17,2,POINT (-82.027195 56.970363)
1944,0,2023-06-13 21:03:32.812,49.600993,-81.821539,-8936,0,0,20,3,POINT (-81.821539 49.600993)
1945,0,2023-06-13 21:21:48.101,49.612462,-81.913911,-5438,0,0,16,2,POINT (-81.913911 49.612462)
1946,0,2023-06-13 18:02:46.987,56.881059,-81.701398,-9703,0,0,25,1,POINT (-81.701398 56.881059)
1947,0,2023-06-13 17:52:20.947,56.963219,-81.925896,-10436,0,0,14,1,POINT (-81.925896 56.963219)
1948,0,2023-06-13 22:00:02.287,49.612625,-82.185005,16946,0,0,30,4,POINT (-82.185005 49.612625)
1949,0,2023-06-13 17:35:15.897,56.616668,-82.21449,-6116,0,0,13,5,POINT (-82.21449 56.616668)
1950,0,2023-06-13 17:35:15.887,56.634375,-82.238107,-7279,0,0,19,5,POINT (-82.238107 56.634375)
1951,0,2023-06-13 17:35:15.896,56.637995,-82.206202,-7902,0,0,16,5,POINT (-82.206202 56.637995)
1952,0,2023-06-13 17:31:40.673,56.962963,-82.191227,-7255,0,0,11,2,POINT (-82.191227 56.962963)
1953,0,2023-06-13 17:24:07.150,56.978207,-82.39614,-6070,0,0,15,2,POINT (-82.39614 56.978207)
1954,0,2023-06-13 17:28:19.467,56.983872,-82.233528,-11989,0,0,31,3,POINT (-82.233528 56.983872)
1955,0,2023-06-13 17:21:11.727,56.985813,-82.335805,-19425,0,0,41,1,POINT (-82.335805 56.985813)
1956,0,2023-06-13 17:14:48.423,56.996041,-82.405366,-19518,0,0,40,1,POINT (-82.405366 56.996041)
1957,0,2023-06-13 17:22:57.731,57.000271,-82.336863,-14050,0,0,28,5,POINT (-82.336863 57.000271)
1958,0,2023-06-13 17:36:56.044,56.975227,-82.128045,-8085,0,0,17,4,POINT (-82.128045 56.975227)
1959,0,2023-06-13 17:43:40.701,57.000563,-82.010014,-6995,0,0,15,1,POINT (-82.010014 57.000563)
1960,0,2023-06-13 17:36:52.502,57.002877,-82.056932,7021,0,0,13,1,POINT (-82.056932 57.002877)
1961,0,2023-06-13 17:34:34.041,57.011033,-82.166415,-7583,0,0,19,1,POINT (-82.166415 57.011033)
1962,0,2023-06-13 17:36:56.083,57.018391,-82.12819,20300,0,0,39,4,POINT (-82.12819 57.018391)
1963,0,2023-06-13 17:49:03.765,57.018548,-81.964235,-13455,0,0,40,3,POINT (-81.964235 57.018548)
1964,0,2023-06-13 17:36:56.034,57.020502,-82.116747,42315,0,0,41,4,POINT (-82.116747 57.020502)
1965,0,2023-06-13 17:36:56.056,57.021832,-82.131454,17490,0,0,37,4,POINT (-82.131454 57.021832)
1966,0,2023-06-13 17:41:30.044,57.023132,-82.066438,-6072,0,0,19,1,POINT (-82.066438 57.023132)
1967,0,2023-06-13 17:45:03.843,57.024545,-81.992853,-6446,0,0,17,1,POINT (-81.992853 57.024545)
1968,0,2023-06-13 18:13:46.242,56.977049,-81.792753,-8520,0,0,21,1,POINT (-81.792753 56.977049)
1969,0,2023-06-13 17:59:08.829,56.996885,-81.725918,-7214,0,0,11,1,POINT (-81.725918 56.996885)
1970,0,2023-06-13 17:51:37.130,57.006651,-81.867398,6551,0,0,15,2,POINT (-81.867398 57.006651)
1971,0,2023-06-13 18:05:19.273,57.008139,-81.671948,-6564,0,0,17,1,POINT (-81.671948 57.008139)
1972,0,2023-06-13 17:54:41.883,57.011061,-81.856826,-6052,0,0,8,4,POINT (-81.856826 57.011061)
1973,0,2023-06-13 18:02:46.987,57.014742,-81.75754,-13714,0,0,35,2,POINT (-81.75754 57.014742)
1974,0,2023-06-13 17:49:03.768,57.019232,-81.92142,-8573,0,0,31,3,POINT (-81.92142 57.019232)
1975,0,2023-06-13 18:02:46.986,57.023884,-81.737508,23358,0,0,38,2,POINT (-81.737508 57.023884)
1976,0,2023-06-13 17:58:55.023,57.02455,-81.756813,-6822,0,0,7,1,POINT (-81.756813 57.02455)
1977,0,2023-06-13 18:03:57.517,57.026916,-81.712858,-12978,0,0,34,1,POINT (-81.712858 57.026916)
1978,0,2023-06-13 17:17:53.474,57.001585,-82.417983,-14570,0,0,39,1,POINT (-82.417983 57.001585)
1979,0,2023-06-13 17:25:20.044,57.004368,-82.268567,-6494,0,0,22,2,POINT (-82.268567 57.004368)
1980,0,2023-06-13 17:32:26.094,57.006466,-82.22113,-11366,0,0,27,2,POINT (-82.22113 57.006466)
1981,0,2023-06-13 17:25:20.029,57.009893,-82.251218,7442,0,0,11,2,POINT (-82.251218 57.009893)
1982,0,2023-06-13 17:26:33.580,57.01413,-82.253115,-15389,0,0,34,1,POINT (-82.253115 57.01413)
1983,0,2023-06-13 17:28:19.374,57.020529,-82.234522,-8889,0,0,17,3,POINT (-82.234522 57.020529)
1984,0,2023-06-13 17:28:19.378,57.020652,-82.221047,-12892,0,0,37,3,POINT (-82.221047 57.020652)
1985,0,2023-06-13 17:17:03.484,57.023123,-82.356185,17310,0,0,40,1,POINT (-82.356185 57.023123)
1986,0,2023-06-13 17:31:40.672,57.025546,-82.194815,-6146,0,0,19,2,POINT (-82.194815 57.025546)
1987,0,2023-06-13 17:22:57.741,57.026643,-82.286783,-8368,0,0,20,5,POINT (-82.286783 57.026643)
1988,0,2023-06-13 17:49:58.413,57.02707,-81.936557,-12022,0,0,30,1,POINT (-81.936557 57.02707)
1989,0,2023-06-13 17:54:41.882,57.030223,-81.853634,7378,0,0,11,4,POINT (-81.853634 57.030223)
1990,0,2023-06-13 17:54:42.053,57.034594,-81.908149,6577,0,0,8,4,POINT (-81.908149 57.034594)
1991,0,2023-06-13 17:58:16.165,57.051032,-81.815685,-7568,0,0,12,1,POINT (-81.815685 57.051032)
1992,0,2023-06-13 18:09:29.172,57.15791,-81.894888,-9453,0,0,33,2,POINT (-81.894888 57.15791)
1993,0,2023-06-13 18:25:07.033,57.160081,-81.707407,-9302,0,0,17,2,POINT (-81.707407 57.160081)
1994,0,2023-06-13 18:13:29.690,57.187783,-81.921127,-11202,0,0,34,1,POINT (-81.921127 57.187783)
1995,0,2023-06-13 18:25:07.030,57.18886,-81.69237,13766,0,0,36,2,POINT (-81.69237 57.18886)
1996,0,2023-06-13 18:09:29.155,57.189394,-81.882597,-6427,0,0,14,2,POINT (-81.882597 57.189394)
1997,0,2023-06-13 18:13:46.231,57.189961,-81.815344,-13699,0,0,38,2,POINT (-81.815344 57.189961)
1998,0,2023-06-13 17:22:57.751,57.026752,-82.333063,-11618,0,0,23,5,POINT (-82.333063 57.026752)
1999,0,2023-06-13 17:22:57.732,57.028171,-82.310108,-14411,0,0,32,5,POINT (-82.310108 57.028171)
2000,0,2023-06-13 17:33:52.294,57.033904,-82.18941,-7477,0,0,22,1,POINT (-82.18941 57.033904)
2001,0,2023-06-13 17:13:51.722,57.040457,-82.425142,-27445,0,0,48,1,POINT (-82.425142 57.040457)
2002,0,2023-06-13 17:32:26.033,57.056225,-82.201481,-4916,0,0,10,2,POINT (-82.201481 57.056225)
2003,0,2023-06-13 17:29:22.627,57.078165,-82.467177,-6183,0,0,13,2,POINT (-82.467177 57.078165)
2004,0,2023-06-13 19:34:39.125,57.23702,-82.284428,-31917,0,0,46,2,POINT (-82.284428 57.23702)
2005,0,2023-06-13 19:43:05.095,57.239269,-82.211817,-8930,0,0,13,2,POINT (-82.211817 57.239269)
2006,0,2023-06-13 19:34:39.144,57.240805,-82.291087,-9014,0,0,24,2,POINT (-82.291087 57.240805)
2007,0,2023-06-13 19:43:05.106,57.256393,-82.279709,-12246,0,0,18,2,POINT (-82.279709 57.256393)
2008,0,2023-06-13 18:19:18.477,57.193012,-81.737196,-8432,0,0,16,1,POINT (-81.737196 57.193012)
2009,0,2023-06-13 18:18:03.254,57.199347,-81.767316,-11626,0,0,24,4,POINT (-81.767316 57.199347)
2010,0,2023-06-13 18:13:46.231,57.204203,-81.806475,-11521,0,0,23,2,POINT (-81.806475 57.204203)
2011,0,2023-06-13 18:18:03.256,57.205932,-81.773586,-6579,0,0,9,4,POINT (-81.773586 57.205932)
2012,0,2023-06-13 18:18:03.265,57.207478,-81.725504,-7415,0,0,24,4,POINT (-81.725504 57.207478)
2013,0,2023-06-13 19:03:27.526,57.21497,-81.708434,-6332,0,0,11,2,POINT (-81.708434 57.21497)
2014,0,2023-06-13 20:18:53.510,57.221026,-81.763065,19436,0,0,32,3,POINT (-81.763065 57.221026)
2015,0,2023-06-13 18:26:20.611,57.225181,-81.66404,-5892,0,0,6,1,POINT (-81.66404 57.225181)
2016,0,2023-06-13 20:18:53.513,57.234743,-81.772122,-8714,0,0,13,3,POINT (-81.772122 57.234743)
2017,0,2023-06-13 20:18:53.642,57.23815,-81.802768,19816,0,0,28,3,POINT (-81.802768 57.23815)
2018,0,2023-06-13 17:32:06.129,56.310697,-83.261944,-9590,0,0,21,1,POINT (-83.261944 56.310697)
2019,0,2023-06-13 17:32:51.762,56.464058,-83.271504,11498,0,0,27,4,POINT (-83.271504 56.464058)
2020,0,2023-06-13 17:32:51.773,56.488366,-83.276958,8503,0,0,24,4,POINT (-83.276958 56.488366)
2021,0,2023-06-13 17:32:06.147,56.491957,-83.240718,7826,0,0,9,6,POINT (-83.240718 56.491957)
2022,0,2023-06-13 17:32:06.136,56.494092,-83.264925,-6058,0,0,13,6,POINT (-83.264925 56.494092)
2023,0,2023-06-13 17:36:05.844,56.499104,-83.205818,15445,0,0,42,4,POINT (-83.205818 56.499104)
2024,0,2023-06-13 17:37:27.566,56.49932,-83.190365,-8148,0,0,26,2,POINT (-83.190365 56.49932)
2025,0,2023-06-13 17:37:27.550,56.501702,-83.185596,8016,0,0,26,2,POINT (-83.185596 56.501702)
2026,0,2023-06-13 17:40:20.466,56.502449,-83.146743,-14010,0,0,36,2,POINT (-83.146743 56.502449)
2027,0,2023-06-13 21:44:04.161,49.091619,-82.97168,-23202,0,0,41,2,POINT (-82.97168 49.091619)
2028,0,2023-06-13 17:52:20.231,56.527465,-82.958687,7575,0,0,15,6,POINT (-82.958687 56.527465)
2029,0,2023-06-13 17:52:20.090,56.527992,-82.917977,-52012,0,0,45,6,POINT (-82.917977 56.527992)
2030,0,2023-06-13 17:52:20.104,56.531914,-82.929169,-17339,0,0,40,6,POINT (-82.929169 56.531914)
2031,0,2023-06-13 17:52:20.134,56.543029,-82.957988,-9108,0,0,32,6,POINT (-82.957988 56.543029)
2032,0,2023-06-13 17:52:20.105,56.547437,-82.920913,-7241,0,0,15,6,POINT (-82.920913 56.547437)
2033,0,2023-06-13 17:52:20.107,56.54816,-82.95942,-64099,0,0,44,6,POINT (-82.95942 56.54816)
2034,0,2023-06-13 18:44:56.538,49.097813,-82.680538,14213,0,0,22,4,POINT (-82.680538 49.097813)
2035,0,2023-06-13 18:44:56.563,49.115846,-82.632469,-3944,0,0,10,4,POINT (-82.632469 49.115846)
2036,0,2023-06-13 18:11:53.273,56.540719,-82.611671,-42493,0,0,42,9,POINT (-82.611671 56.540719)
2037,0,2023-06-13 18:11:53.252,56.546457,-82.595015,-7017,0,0,12,9,POINT (-82.595015 56.546457)
2038,0,2023-06-13 18:11:53.242,56.551307,-82.578987,-15623,0,0,36,9,POINT (-82.578987 56.551307)
2039,0,2023-06-13 18:11:53.249,56.553296,-82.596949,-12689,0,0,29,9,POINT (-82.596949 56.553296)
2040,0,2023-06-13 18:14:52.861,56.554977,-82.544446,-10957,0,0,28,3,POINT (-82.544446 56.554977)
2041,0,2023-06-13 18:11:53.244,56.56479,-82.568163,-11073,0,0,29,9,POINT (-82.568163 56.56479)
2042,0,2023-06-13 18:14:52.867,56.569064,-82.532224,-16739,0,0,27,3,POINT (-82.532224 56.569064)
2043,0,2023-06-13 18:14:52.873,56.569599,-82.518287,-6528,0,0,12,3,POINT (-82.518287 56.569599)
2044,0,2023-06-13 17:40:20.455,56.50489,-83.137486,25741,0,0,43,2,POINT (-83.137486 56.50489)
2045,0,2023-06-13 17:32:06.130,56.505346,-83.26797,-19569,0,0,40,6,POINT (-83.26797 56.505346)
2046,0,2023-06-13 17:32:06.131,56.508967,-83.256977,-6684,0,0,18,6,POINT (-83.256977 56.508967)
2047,0,2023-06-13 17:36:05.845,56.513655,-83.201623,-9117,0,0,21,4,POINT (-83.201623 56.513655)
2048,0,2023-06-13 17:38:43.177,56.515478,-83.138958,-11398,0,0,26,2,POINT (-83.138958 56.515478)
2049,0,2023-06-13 17:36:05.845,56.524152,-83.194534,-15402,0,0,32,4,POINT (-83.194534 56.524152)
2050,0,2023-06-13 17:38:43.187,56.527279,-83.142206,-6989,0,0,20,2,POINT (-83.142206 56.527279)
2051,0,2023-06-13 17:32:51.515,56.550714,-83.240425,-6173,0,0,11,4,POINT (-83.240425 56.550714)
2052,0,2023-06-13 17:47:53.232,56.711263,-83.161174,-5644,0,0,12,2,POINT (-83.161174 56.711263)
2053,0,2023-06-13 17:47:52.812,56.730299,-83.186989,-12974,0,0,40,2,POINT (-83.186989 56.730299)
2054,0,2023-06-13 18:11:53.249,56.57722,-82.595964,-6337,0,0,12,9,POINT (-82.595964 56.57722)
2055,0,2023-06-13 18:11:53.248,56.6172,-82.5301,34956,0,0,8,9,POINT (-82.5301 56.6172)
2056,0,2023-06-13 17:12:51.486,56.862856,-82.496701,-6371,0,0,8,1,POINT (-82.496701 56.862856)
2057,0,2023-06-13 16:58:46.925,56.970363,-82.675591,-11270,0,0,22,3,POINT (-82.675591 56.970363)
2058,0,2023-06-13 17:10:49.753,56.97311,-82.513037,-12893,0,0,25,1,POINT (-82.513037 56.97311)
2059,0,2023-06-13 17:09:28.821,56.975069,-82.492613,-13235,0,0,37,1,POINT (-82.492613 56.975069)
2060,0,2023-06-13 16:49:58.223,56.975321,-82.757255,22706,0,0,36,4,POINT (-82.757255 56.975321)
2061,0,2023-06-13 16:49:58.192,56.977502,-82.769453,41472,0,0,44,4,POINT (-82.769453 56.977502)
2062,0,2023-06-13 16:58:46.926,56.980108,-82.654333,-9841,0,0,23,3,POINT (-82.654333 56.980108)
2063,0,2023-06-13 16:58:46.915,56.991574,-82.657928,-15704,0,0,33,3,POINT (-82.657928 56.991574)
2064,0,2023-06-13 20:00:51.546,56.917331,-83.241298,-17248,0,0,27,2,POINT (-83.241298 56.917331)
2065,0,2023-06-13 19:58:39.891,56.931358,-83.25198,-38299,0,0,41,1,POINT (-83.25198 56.931358)
2066,0,2023-06-13 20:00:51.486,56.934468,-83.18186,-10781,0,0,19,2,POINT (-83.18186 56.934468)
2067,0,2023-06-13 16:14:35.070,56.937954,-83.278607,-12432,0,0,29,2,POINT (-83.278607 56.937954)
2068,0,2023-06-13 16:34:17.544,56.950218,-83.017737,-11408,0,0,29,3,POINT (-83.017737 56.950218)
2069,0,2023-06-13 16:31:17.983,56.954818,-83.095877,-31210,0,0,6,1,POINT (-83.095877 56.954818)
2070,0,2023-06-13 16:30:59.983,56.95741,-83.090677,-29462,0,0,38,7,POINT (-83.090677 56.95741)
2071,0,2023-06-13 16:30:59.998,56.963348,-83.09122,-19332,0,0,40,7,POINT (-83.09122 56.963348)
2072,0,2023-06-13 16:30:59.960,56.968644,-83.076997,-7106,0,0,17,7,POINT (-83.076997 56.968644)
2073,0,2023-06-13 16:34:17.542,56.969208,-83.063146,-8250,0,0,20,3,POINT (-83.063146 56.969208)
2074,0,2023-06-13 16:47:45.699,56.960806,-82.805508,55931,0,0,6,1,POINT (-82.805508 56.960806)
2075,0,2023-06-13 16:47:27.740,56.96694,-82.792759,14541,0,0,32,5,POINT (-82.792759 56.96694)
2076,0,2023-06-13 16:48:29.883,56.968251,-82.780617,26071,0,0,45,3,POINT (-82.780617 56.968251)
2077,0,2023-06-13 16:47:27.699,56.968994,-82.798202,30010,0,0,43,5,POINT (-82.798202 56.968994)
2078,0,2023-06-13 16:39:23.006,56.969983,-82.964829,-8053,0,0,21,1,POINT (-82.964829 56.969983)
2079,0,2023-06-13 16:38:34.110,56.971336,-82.971934,29988,0,0,41,1,POINT (-82.971934 56.971336)
2080,0,2023-06-13 16:47:27.760,56.972539,-82.781414,-7985,0,0,17,5,POINT (-82.781414 56.972539)
2081,0,2023-06-13 16:48:29.962,56.974161,-82.791471,9528,0,0,26,3,POINT (-82.791471 56.974161)
2082,0,2023-06-13 16:44:16.024,56.977914,-82.831183,7238,0,0,19,6,POINT (-82.831183 56.977914)
2083,0,2023-06-13 16:48:29.918,56.978536,-82.823285,18232,0,0,36,3,POINT (-82.823285 56.978536)
