,InterCloud,t,lat,lon,current_mag,multiplicity_0,accr,error_elps,num_station,geometry
10332,0,2023-06-01 21:11:25.912,46.146262,-74.09907,-8145,0,0,22,11,POINT (-74.09907 46.146262)
10333,0,2023-06-01 21:11:26.206,46.146279,-74.106849,-10290,0,0,29,11,POINT (-74.106849 46.146279)
10334,0,2023-06-01 21:09:58.927,46.149039,-74.083244,-2836,0,0,8,6,POINT (-74.083244 46.149039)
10335,0,2023-06-01 21:21:00.042,46.152138,-74.093971,-4646,0,0,17,3,POINT (-74.093971 46.152138)
10336,0,2023-06-01 21:11:26.085,46.155391,-74.105659,-15486,0,0,31,11,POINT (-74.105659 46.155391)
10337,0,2023-06-01 21:15:31.548,46.155413,-74.093114,-13600,0,0,29,4,POINT (-74.093114 46.155413)
10338,0,2023-06-01 22:11:55.197,46.157412,-73.959611,-10332,0,0,26,2,POINT (-73.959611 46.157412)
10339,0,2023-06-01 21:31:39.929,46.15811,-73.978966,-4147,0,0,20,3,POINT (-73.978966 46.15811)
10340,0,2023-06-01 21:18:29.490,46.158457,-74.060776,-4587,0,0,22,4,POINT (-74.060776 46.158457)
10341,0,2023-06-01 21:18:04.373,46.159412,-74.057992,10032,0,0,22,14,POINT (-74.057992 46.159412)
10342,0,2023-06-01 22:57:50.659,46.151265,-73.21321,-11691,0,0,16,4,POINT (-73.21321 46.151265)
10343,0,2023-06-01 22:59:52.760,46.155149,-73.216321,-16057,0,0,25,6,POINT (-73.216321 46.155149)
10344,0,2023-06-01 23:07:09.481,46.155801,-73.164716,-4122,0,0,16,7,POINT (-73.164716 46.155801)
10345,0,2023-06-01 22:55:38.425,46.157335,-73.218595,-27865,0,0,30,8,POINT (-73.218595 46.157335)
10346,0,2023-06-01 23:06:15.256,46.157499,-73.169989,-14560,0,0,23,2,POINT (-73.169989 46.157499)
10347,0,2023-06-01 23:16:13.120,46.157787,-73.196647,-8565,0,0,27,3,POINT (-73.196647 46.157787)
10348,0,2023-06-01 22:54:17.650,46.158812,-73.265217,-17033,0,0,25,7,POINT (-73.265217 46.158812)
10349,0,2023-06-01 23:07:09.579,46.158863,-73.162011,-7393,0,0,20,7,POINT (-73.162011 46.158863)
10350,0,2023-06-01 22:57:50.612,46.161218,-73.220256,-10277,0,0,27,4,POINT (-73.220256 46.161218)
10351,0,2023-06-01 19:06:18.562,46.16169,-73.270314,-5033,0,0,16,11,POINT (-73.270314 46.16169)
10352,0,2023-06-01 19:15:24.493,46.152826,-73.308623,4590,0,0,14,16,POINT (-73.308623 46.152826)
10353,0,2023-06-01 20:33:15.915,46.155103,-73.757501,-10272,0,0,23,5,POINT (-73.757501 46.155103)
10354,0,2023-06-01 18:35:59.248,46.158214,-73.487125,-4276,0,0,18,2,POINT (-73.487125 46.158214)
10355,0,2023-06-01 22:46:17.942,46.158997,-73.372826,-24743,0,0,28,10,POINT (-73.372826 46.158997)
10356,0,2023-06-01 20:36:23.413,46.159729,-73.635582,-9990,0,0,28,6,POINT (-73.635582 46.159729)
10357,0,2023-06-01 22:46:18.013,46.159972,-73.361325,-7170,0,0,27,10,POINT (-73.361325 46.159972)
10358,0,2023-06-01 18:38:41.999,46.160831,-73.507699,-4181,0,0,13,1,POINT (-73.507699 46.160831)
10359,0,2023-06-01 19:09:00.943,46.161112,-73.353719,12105,0,0,21,6,POINT (-73.353719 46.161112)
10360,0,2023-06-01 20:31:09.434,46.161649,-73.748971,-12059,0,0,24,3,POINT (-73.748971 46.161649)
10361,0,2023-06-01 22:53:16.815,46.164693,-73.292636,-2734,0,0,9,5,POINT (-73.292636 46.164693)
10362,0,2023-06-01 22:55:38.426,46.162585,-73.23576,-3065,0,0,13,8,POINT (-73.23576 46.162585)
10363,0,2023-06-01 22:54:17.476,46.163027,-73.250276,-23159,0,0,23,7,POINT (-73.250276 46.163027)
10364,0,2023-06-01 22:54:17.521,46.163094,-73.251941,-11966,0,0,31,7,POINT (-73.251941 46.163094)
10365,0,2023-06-01 22:58:31.029,46.164762,-73.202692,-10637,0,0,26,1,POINT (-73.202692 46.164762)
10366,0,2023-06-01 22:56:22.920,46.164788,-73.265099,-39855,0,0,39,8,POINT (-73.265099 46.164788)
10367,0,2023-06-01 22:54:17.533,46.166118,-73.249086,-4681,0,0,17,7,POINT (-73.249086 46.166118)
10368,0,2023-06-01 22:56:22.884,46.167247,-73.263623,-30390,0,0,33,8,POINT (-73.263623 46.167247)
10369,0,2023-06-01 18:02:44.500,46.168396,-73.186907,13147,0,0,29,12,POINT (-73.186907 46.168396)
10370,0,2023-06-01 22:54:58.251,46.17034,-73.22504,-16278,0,0,28,5,POINT (-73.22504 46.17034)
10371,0,2023-06-01 19:06:18.584,46.170457,-73.279884,-3472,0,0,14,11,POINT (-73.279884 46.170457)
10372,0,2023-06-01 17:47:41.381,46.160363,-74.004019,28574,0,0,22,2,POINT (-74.004019 46.160363)
10373,0,2023-06-01 21:10:20.475,46.167769,-74.09608,4810,0,0,12,2,POINT (-74.09608 46.167769)
10374,0,2023-06-01 21:11:26.259,46.168212,-74.098323,-3647,0,0,14,11,POINT (-74.098323 46.168212)
10375,0,2023-06-01 21:11:26.149,46.168479,-74.100452,-11431,0,0,27,11,POINT (-74.100452 46.168479)
10376,0,2023-06-01 21:09:59.226,46.169048,-74.093124,-5837,0,0,22,6,POINT (-74.093124 46.169048)
10377,0,2023-06-01 21:11:40.550,46.169464,-74.096122,5710,0,0,12,1,POINT (-74.096122 46.169464)
10378,0,2023-06-01 21:11:26.013,46.171934,-74.103776,-5388,0,0,24,11,POINT (-74.103776 46.171934)
10379,0,2023-06-01 21:14:08.830,46.172341,-74.079953,-2180,0,0,7,6,POINT (-74.079953 46.172341)
10380,0,2023-06-01 21:32:26.847,46.173256,-73.97795,-3348,0,0,8,6,POINT (-73.97795 46.173256)
10381,0,2023-06-01 21:11:25.951,46.17358,-74.065401,-11839,0,0,28,11,POINT (-74.065401 46.17358)
10382,0,2023-06-01 23:12:08.103,46.171254,-73.171538,-2101,0,0,7,7,POINT (-73.171538 46.171254)
10383,0,2023-06-01 22:57:50.760,46.172557,-73.243302,-3665,0,0,14,4,POINT (-73.243302 46.172557)
10384,0,2023-06-01 22:54:58.371,46.175535,-73.227528,-29780,0,0,31,5,POINT (-73.227528 46.175535)
10385,0,2023-06-01 22:54:58.297,46.176108,-73.225311,-16600,0,0,30,5,POINT (-73.225311 46.176108)
10386,0,2023-06-01 22:56:23.171,46.176493,-73.256263,-5459,0,0,19,8,POINT (-73.256263 46.176493)
10387,0,2023-06-01 23:07:46.472,46.177692,-73.17266,-2043,0,0,7,18,POINT (-73.17266 46.177692)
10388,0,2023-06-01 22:53:16.824,46.182281,-73.281232,-2438,0,0,7,5,POINT (-73.281232 46.182281)
10389,0,2023-06-01 22:55:38.427,46.185963,-73.245309,-3738,0,0,16,8,POINT (-73.245309 46.185963)
10390,0,2023-06-01 22:57:50.613,46.187537,-73.247667,-2330,0,0,7,4,POINT (-73.247667 46.187537)
10391,0,2023-06-01 22:52:16.260,46.191138,-73.262171,-36357,0,0,34,18,POINT (-73.262171 46.191138)
10392,0,2023-06-01 18:44:48.976,46.172825,-73.469923,-6335,0,0,18,3,POINT (-73.469923 46.172825)
10393,0,2023-06-01 19:04:56.187,46.178259,-73.369799,-7755,0,0,17,1,POINT (-73.369799 46.178259)
10394,0,2023-06-01 18:57:47.895,46.185458,-73.397681,-33543,0,0,31,4,POINT (-73.397681 46.185458)
10395,0,2023-06-01 18:57:47.771,46.186535,-73.396171,-21676,0,0,28,4,POINT (-73.396171 46.186535)
10396,0,2023-06-01 22:39:43.420,46.189102,-73.331544,-12495,0,0,28,13,POINT (-73.331544 46.189102)
10397,0,2023-06-01 22:49:26.291,46.194883,-73.288669,-3037,0,0,14,4,POINT (-73.288669 46.194883)
10398,0,2023-06-01 22:39:43.007,46.195295,-73.328888,-12073,0,0,30,13,POINT (-73.328888 46.195295)
10399,0,2023-06-01 18:54:38.445,46.196467,-73.412581,-24333,0,0,32,10,POINT (-73.412581 46.196467)
10400,0,2023-06-01 18:43:36.655,46.200048,-73.377094,-11414,0,0,20,2,POINT (-73.377094 46.200048)
10401,0,2023-06-01 22:34:34.578,46.202854,-73.340864,-4253,0,0,13,7,POINT (-73.340864 46.202854)
10402,0,2023-06-01 21:12:19.091,46.176047,-74.08845,-17187,0,0,33,4,POINT (-74.08845 46.176047)
10403,0,2023-06-01 21:12:58.246,46.178042,-74.067302,-6318,0,0,24,3,POINT (-74.067302 46.178042)
10404,0,2023-06-01 21:22:15.459,46.178666,-74.08142,-4007,0,0,18,1,POINT (-74.08142 46.178666)
10405,0,2023-06-01 21:35:28.150,46.18336,-74.023559,-2778,0,0,9,4,POINT (-74.023559 46.18336)
10406,0,2023-06-01 21:21:41.022,46.184743,-74.048643,-2914,0,0,13,5,POINT (-74.048643 46.184743)
10407,0,2023-06-01 21:12:19.120,46.192244,-74.064438,-9107,0,0,28,4,POINT (-74.064438 46.192244)
10408,0,2023-06-01 21:12:19.146,46.194873,-74.064418,-8790,0,0,28,4,POINT (-74.064418 46.194873)
10409,0,2023-06-01 21:10:35.703,46.200239,-74.103854,3123,0,0,8,9,POINT (-74.103854 46.200239)
10410,0,2023-06-01 21:01:11.521,46.202301,-74.079842,-3845,0,0,16,3,POINT (-74.079842 46.202301)
10411,0,2023-06-01 21:21:57.672,46.204434,-74.077931,-11876,0,0,27,3,POINT (-74.077931 46.204434)
10412,0,2023-06-01 22:43:29.579,46.191622,-73.277336,-7514,0,0,18,2,POINT (-73.277336 46.191622)
10413,0,2023-06-01 22:59:15.888,46.19534,-73.194593,-5630,0,0,19,5,POINT (-73.194593 46.19534)
10414,0,2023-06-01 22:52:16.277,46.197119,-73.259186,-11797,0,0,19,18,POINT (-73.259186 46.197119)
10415,0,2023-06-01 23:09:21.529,46.201079,-73.15926,-2599,0,0,8,10,POINT (-73.15926 46.201079)
10416,0,2023-06-01 18:58:54.998,46.207678,-73.25954,-15464,0,0,29,6,POINT (-73.25954 46.207678)
10417,0,2023-06-01 17:44:02.598,46.207839,-73.092935,-7127,0,0,8,7,POINT (-73.092935 46.207839)
10418,0,2023-06-01 18:58:55.145,46.214134,-73.258435,-16505,0,0,29,6,POINT (-73.258435 46.214134)
10419,0,2023-06-01 19:19:11.146,46.219988,-73.131921,6530,0,0,19,9,POINT (-73.131921 46.219988)
10420,0,2023-06-01 19:23:13.590,46.220704,-73.128909,-14962,0,0,24,13,POINT (-73.128909 46.220704)
10421,0,2023-06-01 19:13:58.681,46.223535,-73.149773,-7606,0,0,12,5,POINT (-73.149773 46.223535)
10422,0,2023-06-01 21:18:04.587,46.206705,-74.084849,-8451,0,0,15,14,POINT (-74.084849 46.206705)
10423,0,2023-06-01 21:07:06.647,46.20775,-74.095446,-5272,0,0,14,5,POINT (-74.095446 46.20775)
10424,0,2023-06-01 21:15:31.571,46.2109,-74.064002,-10457,0,0,12,4,POINT (-74.064002 46.2109)
10425,0,2023-06-01 21:24:32.085,46.211445,-74.082155,-5572,0,0,20,4,POINT (-74.082155 46.211445)
10426,0,2023-06-01 21:43:06.745,46.221351,-74.055908,-2292,0,0,9,11,POINT (-74.055908 46.221351)
10427,0,2023-06-01 21:14:34.681,46.224162,-74.100464,-4694,0,0,16,3,POINT (-74.100464 46.224162)
10428,0,2023-06-01 21:43:06.655,46.224412,-74.061358,-7574,0,0,26,11,POINT (-74.061358 46.224412)
10429,0,2023-06-01 21:43:07.352,46.225228,-74.053874,-7555,0,0,26,11,POINT (-74.053874 46.225228)
10430,0,2023-06-01 21:43:06.699,46.22553,-74.07062,-12170,0,0,27,11,POINT (-74.07062 46.22553)
10431,0,2023-06-01 21:43:06.578,46.225862,-74.058289,-12996,0,0,31,11,POINT (-74.058289 46.225862)
10432,0,2023-06-01 19:34:27.315,46.223927,-73.064452,-9643,0,0,23,3,POINT (-73.064452 46.223927)
10433,0,2023-06-01 19:23:13.314,46.224132,-73.128311,-21402,0,0,29,13,POINT (-73.128311 46.224132)
10434,0,2023-06-01 19:23:13.248,46.224713,-73.128505,-11285,0,0,26,13,POINT (-73.128505 46.224713)
10435,0,2023-06-01 19:34:27.245,46.227315,-73.069438,-5056,0,0,18,3,POINT (-73.069438 46.227315)
10436,0,2023-06-01 19:23:13.615,46.229308,-73.12169,-5991,0,0,18,13,POINT (-73.12169 46.229308)
10437,0,2023-06-01 19:23:13.359,46.232508,-73.124644,-4494,0,0,18,13,POINT (-73.124644 46.232508)
10438,0,2023-06-01 19:19:11.107,46.233442,-73.132485,18242,0,0,26,9,POINT (-73.132485 46.233442)
10439,0,2023-06-01 19:32:56.022,46.234735,-73.060322,10600,0,0,16,3,POINT (-73.060322 46.234735)
10440,0,2023-06-01 19:16:51.834,46.235099,-73.129011,-14310,0,0,19,3,POINT (-73.129011 46.235099)
10441,0,2023-06-01 19:01:49.295,46.235314,-73.24572,-4346,0,0,15,2,POINT (-73.24572 46.235314)
10442,0,2023-06-01 18:47:32.850,46.210385,-73.345943,-6193,0,0,16,1,POINT (-73.345943 46.210385)
10443,0,2023-06-01 22:11:55.064,46.217378,-73.728051,-3747,0,0,20,11,POINT (-73.728051 46.217378)
10444,0,2023-06-01 22:47:48.156,46.220699,-73.298646,12593,0,0,21,8,POINT (-73.298646 46.220699)
10445,0,2023-06-01 18:54:38.446,46.22658,-73.353002,-16920,0,0,18,10,POINT (-73.353002 46.22658)
10446,0,2023-06-01 19:01:04.598,46.245331,-73.377235,-6337,0,0,20,1,POINT (-73.377235 46.245331)
10447,0,2023-06-01 21:50:12.737,46.246867,-73.703262,-29522,0,0,23,10,POINT (-73.703262 46.246867)
10448,0,2023-06-01 22:00:37.786,46.255915,-73.76919,-3638,0,0,16,4,POINT (-73.76919 46.255915)
10449,0,2023-06-01 21:44:00.156,46.256085,-73.717574,36951,0,0,30,7,POINT (-73.717574 46.256085)
10450,0,2023-06-01 23:00:16.509,46.260824,-73.3059,-4634,0,0,12,2,POINT (-73.3059 46.260824)
10451,0,2023-06-01 22:11:55.016,46.262914,-73.681427,-3042,0,0,10,11,POINT (-73.681427 46.262914)
10452,0,2023-06-01 21:41:00.504,46.227909,-74.046155,-7746,0,0,27,11,POINT (-74.046155 46.227909)
10453,0,2023-06-01 21:41:00.526,46.229831,-74.023706,-5998,0,0,22,11,POINT (-74.023706 46.229831)
10454,0,2023-06-01 21:04:07.018,46.231729,-74.0597,-3632,0,0,18,1,POINT (-74.0597 46.231729)
10455,0,2023-06-01 21:43:06.656,46.232748,-74.037673,-2786,0,0,18,11,POINT (-74.037673 46.232748)
10456,0,2023-06-01 20:47:40.141,46.235461,-74.098475,-35692,0,0,32,5,POINT (-74.098475 46.235461)
10457,0,2023-06-01 21:43:06.873,46.238419,-74.059342,-30584,0,0,38,11,POINT (-74.059342 46.238419)
10458,0,2023-06-01 20:49:20.450,46.238722,-73.998928,-22291,0,0,12,1,POINT (-73.998928 46.238722)
10459,0,2023-06-01 21:02:39.739,46.238769,-74.084899,-3504,0,0,16,2,POINT (-74.084899 46.238769)
10460,0,2023-06-01 21:43:06.909,46.243276,-74.055421,-4092,0,0,16,11,POINT (-74.055421 46.243276)
10461,0,2023-06-01 21:43:06.649,46.249294,-74.024716,-3152,0,0,13,11,POINT (-74.024716 46.249294)
10462,0,2023-06-01 19:11:27.659,46.236548,-73.166608,12405,0,0,21,9,POINT (-73.166608 46.236548)
10463,0,2023-06-01 19:13:58.709,46.240557,-73.159114,-4718,0,0,17,5,POINT (-73.159114 46.240557)
10464,0,2023-06-01 17:44:02.792,46.243173,-73.083305,-2911,0,0,17,7,POINT (-73.083305 46.243173)
10465,0,2023-06-01 19:23:13.220,46.248582,-73.099709,-5190,0,0,19,13,POINT (-73.099709 46.248582)
10466,0,2023-06-01 19:09:11.099,46.249714,-73.175608,8294,0,0,22,3,POINT (-73.175608 46.249714)
10467,0,2023-06-01 22:35:07.770,46.264654,-73.180734,-3973,0,0,16,19,POINT (-73.180734 46.264654)
10468,0,2023-06-01 19:23:13.315,46.26694,-73.087634,-5256,0,0,18,13,POINT (-73.087634 46.26694)
10469,0,2023-06-01 22:36:28.524,46.273355,-73.199355,-13546,0,0,21,4,POINT (-73.199355 46.273355)
10470,0,2023-06-01 17:44:48.172,46.274044,-73.087553,-14427,0,0,24,6,POINT (-73.087553 46.274044)
10471,0,2023-06-01 17:44:48.255,46.276016,-73.086334,-7831,0,0,20,6,POINT (-73.086334 46.276016)
10472,0,2023-06-01 21:43:06.612,46.249483,-74.069067,-8972,0,0,20,11,POINT (-74.069067 46.249483)
10473,0,2023-06-01 20:45:28.680,46.250509,-74.057521,-4785,0,0,14,4,POINT (-74.057521 46.250509)
10474,0,2023-06-01 21:33:35.783,46.255113,-74.007256,-11116,0,0,30,4,POINT (-74.007256 46.255113)
10475,0,2023-06-01 21:17:19.758,46.263352,-73.812317,-6118,0,0,15,1,POINT (-73.812317 46.263352)
10476,0,2023-06-01 20:59:59.381,46.270567,-74.103719,-19167,0,0,30,5,POINT (-74.103719 46.270567)
10477,0,2023-06-01 20:45:28.435,46.277759,-74.105309,-10393,0,0,23,4,POINT (-74.105309 46.277759)
10478,0,2023-06-01 20:45:28.387,46.2825,-74.08765,-13770,0,0,36,4,POINT (-74.08765 46.2825)
10479,0,2023-06-01 21:33:35.490,46.293066,-74.005511,-5706,0,0,25,4,POINT (-74.005511 46.293066)
10480,0,2023-06-01 20:43:38.946,46.299714,-74.100693,-6293,0,0,22,3,POINT (-74.100693 46.299714)
10481,0,2023-06-01 20:56:55.066,46.310875,-73.923009,-16817,0,0,33,4,POINT (-73.923009 46.310875)
10482,0,2023-06-01 17:44:48.220,46.277452,-73.084286,-17480,0,0,32,6,POINT (-73.084286 46.277452)
10483,0,2023-06-01 17:42:26.207,46.277504,-73.078932,-29478,0,0,28,5,POINT (-73.078932 46.277504)
10484,0,2023-06-01 19:59:17.701,46.277732,-72.950231,-4570,0,0,7,1,POINT (-72.950231 46.277732)
10485,0,2023-06-01 17:42:26.239,46.280483,-73.085416,-11370,0,0,25,5,POINT (-73.085416 46.280483)
10486,0,2023-06-01 17:44:48.032,46.282294,-73.081863,-13313,0,0,24,6,POINT (-73.081863 46.282294)
10487,0,2023-06-01 17:42:26.250,46.282868,-73.080883,-2924,0,0,16,5,POINT (-73.080883 46.282868)
10488,0,2023-06-01 22:36:28.481,46.284327,-73.193005,-42196,0,0,29,4,POINT (-73.193005 46.284327)
10489,0,2023-06-01 22:31:44.698,46.285841,-73.197304,-5659,0,0,24,3,POINT (-73.197304 46.285841)
10490,0,2023-06-01 22:32:35.622,46.287304,-73.209912,-16094,0,0,34,4,POINT (-73.209912 46.287304)
10491,0,2023-06-01 22:35:07.775,46.287672,-73.180702,-26312,0,0,25,19,POINT (-73.180702 46.287672)
10492,0,2023-06-01 21:27:19.745,46.264505,-73.515232,-8048,0,0,23,6,POINT (-73.515232 46.264505)
10493,0,2023-06-01 22:18:03.349,46.268147,-73.595404,17132,0,0,21,1,POINT (-73.595404 46.268147)
10494,0,2023-06-01 21:50:12.737,46.271355,-73.704291,30908,0,0,29,10,POINT (-73.704291 46.271355)
10495,0,2023-06-01 21:52:20.449,46.275106,-73.704614,-18704,0,0,26,6,POINT (-73.704614 46.275106)
10496,0,2023-06-01 21:50:12.960,46.279223,-73.66605,31783,0,0,22,10,POINT (-73.66605 46.279223)
10497,0,2023-06-01 22:11:55.252,46.28341,-73.673514,-2442,0,0,7,11,POINT (-73.673514 46.28341)
10498,0,2023-06-01 22:11:55.528,46.287305,-73.671979,-3005,0,0,16,11,POINT (-73.671979 46.287305)
10499,0,2023-06-01 22:11:55.258,46.287355,-73.667227,-3186,0,0,13,11,POINT (-73.667227 46.287355)
10500,0,2023-06-01 21:39:17.035,46.293326,-73.745843,12126,0,0,29,14,POINT (-73.745843 46.293326)
10501,0,2023-06-01 21:32:41.579,46.304598,-73.736263,-18722,0,0,26,14,POINT (-73.736263 46.304598)
10502,0,2023-06-01 22:29:14.716,46.289435,-73.198507,-2598,0,0,13,6,POINT (-73.198507 46.289435)
10503,0,2023-06-01 22:32:35.723,46.289832,-73.166608,-3002,0,0,11,4,POINT (-73.166608 46.289832)
10504,0,2023-06-01 22:32:35.688,46.292722,-73.20671,-12096,0,0,32,4,POINT (-73.20671 46.292722)
10505,0,2023-06-01 22:27:17.207,46.29301,-73.192776,-16396,0,0,22,2,POINT (-73.192776 46.29301)
10506,0,2023-06-01 22:31:44.621,46.294065,-73.191036,-9272,0,0,22,3,POINT (-73.191036 46.294065)
10507,0,2023-06-01 22:32:35.825,46.296013,-73.20407,-12789,0,0,31,4,POINT (-73.20407 46.296013)
10508,0,2023-06-01 22:35:07.798,46.296385,-73.186757,-13307,0,0,28,19,POINT (-73.186757 46.296385)
10509,0,2023-06-01 22:21:57.141,46.300342,-73.209845,-7524,0,0,17,16,POINT (-73.209845 46.300342)
10510,0,2023-06-01 22:21:57.142,46.300394,-73.192747,-4972,0,0,16,16,POINT (-73.192747 46.300394)
10511,0,2023-06-01 22:26:40.726,46.300578,-73.183478,-3435,0,0,15,1,POINT (-73.183478 46.300578)
10512,0,2023-06-01 22:21:57.122,46.300593,-73.210888,-25047,0,0,21,16,POINT (-73.210888 46.300593)
10513,0,2023-06-01 22:31:44.656,46.301187,-73.199541,-10047,0,0,29,3,POINT (-73.199541 46.301187)
10514,0,2023-06-01 22:29:15.130,46.301303,-73.199217,-6591,0,0,17,6,POINT (-73.199217 46.301303)
10515,0,2023-06-01 22:21:57.305,46.307805,-73.193727,-3676,0,0,15,16,POINT (-73.193727 46.307805)
10516,0,2023-06-01 22:21:57.298,46.308095,-73.193844,-3303,0,0,15,16,POINT (-73.193844 46.308095)
10517,0,2023-06-01 22:35:08.107,46.310798,-73.178738,-4993,0,0,14,19,POINT (-73.178738 46.310798)
10518,0,2023-06-01 22:16:08.695,46.311097,-73.047466,-2392,0,0,9,1,POINT (-73.047466 46.311097)
10519,0,2023-06-01 22:35:07.832,46.312037,-73.18038,-9103,0,0,27,19,POINT (-73.18038 46.312037)
10520,0,2023-06-01 22:27:17.144,46.314456,-73.213302,-17583,0,0,31,2,POINT (-73.213302 46.314456)
10521,0,2023-06-01 18:59:52.102,46.316288,-73.1426,-21122,0,0,29,6,POINT (-73.1426 46.316288)
10522,0,2023-06-01 20:57:17.597,46.288202,-74.143283,-5465,0,0,17,3,POINT (-74.143283 46.288202)
10523,0,2023-06-01 19:20:52.596,46.295592,-74.178249,-10292,0,0,22,4,POINT (-74.178249 46.295592)
10524,0,2023-06-01 20:57:17.802,46.299325,-74.140888,-14700,0,0,34,3,POINT (-74.140888 46.299325)
10525,0,2023-06-01 20:42:31.910,46.300143,-74.111908,-11817,0,0,31,2,POINT (-74.111908 46.300143)
10526,0,2023-06-01 20:22:40.696,46.30437,-74.158147,-32002,0,0,34,7,POINT (-74.158147 46.30437)
10527,0,2023-06-01 20:58:58.956,46.306175,-74.128949,-4863,0,0,26,6,POINT (-74.128949 46.306175)
10528,0,2023-06-01 20:31:11.571,46.310655,-74.125731,17328,0,0,19,1,POINT (-74.125731 46.310655)
10529,0,2023-06-01 20:22:40.647,46.310725,-74.187699,-9894,0,0,20,7,POINT (-74.187699 46.310725)
10530,0,2023-06-01 20:22:40.572,46.32497,-74.176603,-9927,0,0,25,7,POINT (-74.176603 46.32497)
10531,0,2023-06-01 20:22:40.549,46.332738,-74.154058,-17412,0,0,26,7,POINT (-74.154058 46.332738)
10532,0,2023-06-01 21:30:26.105,46.223467,-74.126065,-10055,0,0,23,2,POINT (-74.126065 46.223467)
10533,0,2023-06-01 16:07:44.632,46.22641,-74.218182,2003,0,0,10,4,POINT (-74.218182 46.22641)
10534,0,2023-06-01 20:47:40.139,46.232936,-74.117299,31208,0,0,29,5,POINT (-74.117299 46.232936)
10535,0,2023-06-01 20:47:40.140,46.234971,-74.112827,15879,0,0,16,5,POINT (-74.112827 46.234971)
10536,0,2023-06-01 21:31:28.536,46.248336,-74.312321,-3276,0,0,17,5,POINT (-74.312321 46.248336)
10537,0,2023-06-01 21:29:24.832,46.258902,-74.360234,-2671,0,0,12,10,POINT (-74.360234 46.258902)
10538,0,2023-06-01 21:31:28.517,46.262196,-74.277165,-4841,0,0,17,5,POINT (-74.277165 46.262196)
10539,0,2023-06-01 21:31:28.485,46.268698,-74.309806,-7987,0,0,20,5,POINT (-74.309806 46.268698)
10540,0,2023-06-01 21:05:11.330,46.281993,-74.405063,-3594,0,0,14,5,POINT (-74.405063 46.281993)
10541,0,2023-06-01 21:02:04.161,46.287232,-74.108606,-5070,0,0,20,1,POINT (-74.108606 46.287232)
10542,0,2023-06-01 21:13:42.443,46.278138,-74.577607,-13973,0,0,23,3,POINT (-74.577607 46.278138)
10543,0,2023-06-01 21:10:51.540,46.286313,-74.577853,-7059,0,0,25,4,POINT (-74.577853 46.286313)
10544,0,2023-06-01 21:08:58.247,46.288342,-74.577448,-6022,0,0,21,2,POINT (-74.577448 46.288342)
10545,0,2023-06-01 21:10:51.391,46.288527,-74.577004,-6120,0,0,23,4,POINT (-74.577004 46.288527)
10546,0,2023-06-01 21:09:42.879,46.296069,-74.585333,-5921,0,0,18,1,POINT (-74.585333 46.296069)
10547,0,2023-06-01 21:08:58.287,46.297858,-74.580507,-4122,0,0,20,2,POINT (-74.580507 46.297858)
10548,0,2023-06-01 21:07:57.008,46.300187,-74.59608,-8476,0,0,31,3,POINT (-74.59608 46.300187)
10549,0,2023-06-01 20:57:30.245,46.315691,-74.56996,8472,0,0,16,4,POINT (-74.56996 46.315691)
10550,0,2023-06-01 21:10:51.351,46.321282,-74.574427,-4020,0,0,21,4,POINT (-74.574427 46.321282)
10551,0,2023-06-01 21:05:23.990,46.322005,-74.604999,-4932,0,0,21,2,POINT (-74.604999 46.322005)
10552,0,2023-06-01 22:41:24.762,46.149328,-74.440184,-12190,0,0,31,8,POINT (-74.440184 46.149328)
10553,0,2023-06-01 22:37:40.861,46.150028,-74.508204,3389,0,0,14,7,POINT (-74.508204 46.150028)
10554,0,2023-06-01 22:33:58.556,46.15214,-74.498241,-7707,0,0,30,3,POINT (-74.498241 46.15214)
10555,0,2023-06-01 21:10:44.955,46.207549,-74.480285,-9984,0,0,27,11,POINT (-74.480285 46.207549)
10556,0,2023-06-01 21:05:11.318,46.270597,-74.424512,-16566,0,0,26,5,POINT (-74.424512 46.270597)
10557,0,2023-06-01 21:05:11.333,46.301388,-74.424617,-9382,0,0,21,5,POINT (-74.424617 46.301388)
10558,0,2023-06-01 21:04:16.600,46.345389,-74.456544,-9595,0,0,33,7,POINT (-74.456544 46.345389)
10559,0,2023-06-01 21:02:10.727,46.505995,-74.443372,-5818,0,0,22,10,POINT (-74.443372 46.505995)
10560,0,2023-06-01 20:55:11.921,46.530728,-74.435038,-26672,0,0,30,2,POINT (-74.435038 46.530728)
10561,0,2023-06-01 20:54:19.949,46.535023,-74.428015,-19861,0,0,28,5,POINT (-74.428015 46.535023)
10562,0,2023-06-01 16:41:36.635,46.367154,-74.134765,-20822,0,0,27,9,POINT (-74.134765 46.367154)
10563,0,2023-06-01 16:41:36.757,46.371536,-74.123635,-6155,0,0,21,9,POINT (-74.123635 46.371536)
10564,0,2023-06-01 16:41:36.676,46.374464,-74.155172,-9143,0,0,29,9,POINT (-74.155172 46.374464)
10565,0,2023-06-01 16:40:27.612,46.375034,-74.141325,-11451,0,0,27,6,POINT (-74.141325 46.375034)
10566,0,2023-06-01 16:40:27.818,46.375473,-74.143769,-10123,0,0,20,6,POINT (-74.143769 46.375473)
10567,0,2023-06-01 19:59:19.152,46.376899,-74.176994,-24910,0,0,29,6,POINT (-74.176994 46.376899)
